feature_id|feature_name|feature_class|state_name|state_numeric|county_name|county_numeric|map_name|date_created|date_edited|bgn_type|bgn_authority|bgn_date|prim_lat_dms|prim_long_dms|prim_lat_dec|prim_long_dec|source_lat_dms|source_long_dms|source_lat_dec|source_long_dec
175275|Alexander Lake|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019||||390223N|1075803W|39.0396548|-107.9674161|||0.0|0.0
175276|Star Lake|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019||||390212N|1075743W|39.0366856|-107.9619098|||0.0|0.0
175277|Cobbett Lake|Lake|Colorado|08|Delta|029|Grand Mesa|08/31/1992|02/06/2019|Official|Board Decision|01/01/1991|390227N|1075908W|39.0409084|-107.985561|||0.0|0.0
175281|Arch Slough|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019||||390237N|1075840W|39.0436088|-107.9776816|||0.0|0.0
175282|Hotel Lake|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019||||390241N|1075801W|39.0448527|-107.9668364|||0.0|0.0
175283|Wolverine Lake|Lake|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019||||390312N|1075848W|39.0532926|-107.9800507|||0.0|0.0
175284|Cottonwood Lake Number One|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390425N|1075818W|39.0735719|-107.9715749|||0.0|0.0
175285|Cottonwood Lake Number Two|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390448N|1075859W|39.0798664|-107.9830946|||0.0|0.0
175286|Cold Sore Reservoir|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390338N|1075942W|39.0605696|-107.9949494|||0.0|0.0
175287|Youngs Creek Reservoir Number 3|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019||||390239N|1075503W|39.0442858|-107.9175489|||0.0|0.0
175288|Upper Eggleston Lake|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|07/23/2020||||390312N|1075544W|39.0533552|-107.928921|||0.0|0.0
175291|Upper Hotel Lake|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019||||390308N|1075710W|39.0521335|-107.9527879|||0.0|0.0
175292|Butts Lake|Lake|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019|Official|Board Decision|01/01/1983|390333N|1075612W|39.0590994|-107.9367971|||0.0|0.0
175293|Rockland Lake|Lake|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019|Official|Board Decision|01/01/1983|390322N|1075643W|39.056125|-107.945233|||0.0|0.0
175294|Bullfinch Reservoirs|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|08/22/2016||||390337N|1075512W|39.0602581|-107.9200661|||0.0|0.0
175295|Bullfinch Reservoir Number One|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019||||390335N|1075527W|39.0596532|-107.9241786|||0.0|0.0
175296|Bullfinch Reservoir Number Two|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019||||390339N|1075503W|39.0609446|-107.9173657|||0.0|0.0
175297|Lily Lake|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390412N|1075715W|39.0701104|-107.9542796|||0.0|0.0
175298|Kitson Reservoir|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390450N|1075700W|39.0806131|-107.9499212|||0.0|0.0
175299|Cottonwood Lake Number Four|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390424N|1075654W|39.0732989|-107.9482665|||0.0|0.0
175300|Silver Lake|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390450N|1075515W|39.0805743|-107.9207978|||0.0|0.0
175301|Knox Reservoir|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|10/09/2024||||390232N|1075245W|39.04229|-107.87923|||0.0|0.0
175302|Elk Park Reservoir|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|10/09/2024||||390242N|1075314W|39.04499|-107.88733|||0.0|0.0
175303|Greenwood Reservoir|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019||||390311N|1075333W|39.0531444|-107.8925733|||0.0|0.0
175304|Military Park Reservoir|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019||||390327N|1075322W|39.0575038|-107.88931|||0.0|0.0
175305|Death Valley|Valley|Colorado|08|Mesa|077|Collbran|10/13/1978|04/06/2016||||390745N|1075455W|39.1292381|-107.9153934|390654N|1075430W|39.1148762|-107.9084678
175306|Michaelsen Creek|Stream|Colorado|08|Mesa|077|Grand Mesa|08/31/1992||Official|Board Decision|01/01/1982|390718N|1075443W|39.1216466|-107.9120108|390725N|1075114W|39.1235912|-107.853953
175307|East Fork Big Creek|Stream|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|||||390639N|1075405W|39.1108133|-107.9014547|390458N|1075045W|39.0827583|-107.8458969
175308|West Fork Bonita Surface Creek|Stream|Colorado|08|Delta|029|Leon Peak|10/13/1978|||||390136N|1075056W|39.0266475|-107.8489521|390346N|1075400W|39.0627582|-107.9000654
175309|The Big Slide|Cliff|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|||||390652N|1075441W|39.1144243|-107.9114552|||0.0|0.0
175311|Webb Flats|Flat|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|||||390645N|1075727W|39.1124797|-107.957568|||0.0|0.0
175312|Hells Hole|Valley|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/29/2024||||390726N|1075927W|39.1239453|-107.9908421|390604N|1075821W|39.1009894|-107.9725192
175313|Horse Mountain|Summit|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|06/20/2019||||390549N|1075609W|39.096862|-107.9359656|||0.0|0.0
175314|Blackman Reservoir|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390532N|1075838W|39.0921007|-107.9772349|||0.0|0.0
175315|Currier Reservoir|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390515N|1075843W|39.0873909|-107.9785939|||0.0|0.0
175318|Big Meadows Reservoir|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390555N|1075722W|39.0985909|-107.9559905|||0.0|0.0
175319|Little Meadows Reservoir|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390541N|1075712W|39.0945885|-107.9533692|||0.0|0.0
175320|Cottonwood Lake Number Five|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390514N|1075706W|39.0873037|-107.9515752|||0.0|0.0
175321|Neversweat Reservoir|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390523N|1075620W|39.0898589|-107.9387872|||0.0|0.0
175322|Michaelsen Reservoir|Reservoir|Colorado|08|Mesa|077|Grand Mesa|08/31/1992|02/06/2019|Official|Board Decision|01/01/1982|390717N|1075319W|39.1212667|-107.8887172|||0.0|0.0
175324|Bonham Reservoir|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390559N|1075410W|39.0997589|-107.9027505|||0.0|0.0
175325|Atkinson Reservoir|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390541N|1075253W|39.0946949|-107.88133|||0.0|0.0
175326|Atkinson Creek|Stream|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|||||390639N|1075404W|39.1108133|-107.901177|390530N|1075215W|39.091647|-107.8708979
175327|Big Creek Reservoir Number 1|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390449N|1075259W|39.0802231|-107.883068|||0.0|0.0
175328|Forty Acre Lake|Reservoir|Colorado|08|Mesa|077|Grand Mesa|10/13/1978|02/06/2019||||390433N|1075457W|39.0759006|-107.9157141|||0.0|0.0
175329|Skookum Reservoir|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019||||390345N|1075253W|39.0623711|-107.8813815|||0.0|0.0
175330|Muskrat Reservoir|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|02/06/2019||||390319N|1075422W|39.0552353|-107.9062008|||0.0|0.0
175331|Stell Lake|Reservoir|Colorado|08|Delta|029|Grand Mesa|10/13/1978|10/09/2024||||390322N|1075348W|39.0561|-107.89677|||0.0|0.0
175332|Monument Creek|Stream|Colorado|08|Mesa|077|Leon Peak|10/13/1978|||||390654N|1074723W|39.1149805|-107.7897838|390621N|1074222W|39.1058148|-107.7061703
175333|Green Mountain|Summit|Colorado|08|Delta|029|Leon Peak|10/13/1978|07/04/2019||||390015N|1074539W|39.0042862|-107.7609471|||0.0|0.0
175334|Cole Reservoir Number Five|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|10/09/2024||||390013N|1075045W|39.00367|-107.84591|||0.0|0.0
175335|Cole Reservoir Number 4|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390111N|1075046W|39.0195843|-107.8460832|||0.0|0.0
175336|Dreyfus Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390114N|1075141W|39.0205959|-107.8613103|||0.0|0.0
175337|Deserted Park Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390250N|1075150W|39.0471441|-107.8639934|||0.0|0.0
175338|Blanche Park Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390318N|1075210W|39.0550575|-107.8694547|||0.0|0.0
175339|Vela Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390347N|1075211W|39.0631486|-107.8696162|||0.0|0.0
175341|Bonita Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390317N|1075050W|39.0547714|-107.8471509|||0.0|0.0
175342|Bonita Creek|Stream|Colorado|08|Delta|029|Leon Peak|10/13/1978||Official|Board Decision|01/01/1966|390137N|1075055W|39.0269252|-107.8486744|390311N|1075048W|39.0530556|-107.8466667
175343|Cedar Mesa Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390301N|1075038W|39.0503507|-107.8439126|||0.0|0.0
175344|Overland Ditch|Canal|Colorado|08|Delta|029|Gray Reservoir|10/13/1978|07/23/2020||||385657N|1074048W|38.9491719|-107.6799772|||0.0|0.0
175345|Lost Lake|Reservoir|Colorado|08|Mesa|077|Leon Peak|10/13/1978|02/06/2019||||390603N|1074928W|39.100844|-107.8244457|||0.0|0.0
175346|Youngs Lake|Reservoir|Colorado|08|Mesa|077|Leon Peak|10/13/1978|02/06/2019||||390718N|1074930W|39.1216174|-107.8250543|||0.0|0.0
175347|Lambert Reservoir|Reservoir|Colorado|08|Mesa|077|Leon Peak|10/13/1978|11/19/2019||||390645N|1075046W|39.1124118|-107.8460404|||0.0|0.0
175348|Leon Peak|Summit|Colorado|08|Mesa|077|Leon Peak|10/13/1978|07/04/2019||||390446N|1075038W|39.0793355|-107.8440275|||0.0|0.0
175349|Kenney Creek Reservoir|Reservoir|Colorado|08|Mesa|077|Leon Peak|08/31/1992|02/06/2019|Official|Board Decision|01/01/1982|390643N|1074833W|39.111989|-107.8091149|||0.0|0.0
175350|Kenney Creek|Stream|Colorado|08|Mesa|077|Leon Peak|08/31/1992||Official|Board Decision|01/01/1982|390716N|1074748W|39.1210915|-107.7967285|390634N|1075000W|39.1094444|-107.8333333
175351|Finney Cuts|Stream|Colorado|08|Mesa|077|Leon Peak|02/05/2024|02/05/2024||||390441N|1074953W|39.07793|-107.83128|390455N|1074952W|39.08182|-107.83116
175352|West Leon Creek|Stream|Colorado|08|Mesa|077|Leon Peak|10/13/1978|10/06/2020||||390540N|1074729W|39.0945299|-107.7913628|390511N|1075030W|39.086289|-107.8415495
175353|West Leroux Creek|Stream|Colorado|08|Delta|029|Gray Reservoir|10/13/1978|10/17/2019||||385752N|1074408W|38.96447|-107.7356835|390228N|1074546W|39.0410727|-107.7627425
175354|Currant Creek|Stream|Colorado|08|Delta|029|Orchard City|10/13/1978|||||384649N|1075612W|38.7802614|-107.9367314|390100N|1074631W|39.0166479|-107.7753384
175356|Marcott Creek|Stream|Colorado|08|Delta|029|Leon Peak|10/13/1978|||||390043N|1075002W|39.0119254|-107.8339515|390415N|1074937W|39.0708333|-107.8269444
175357|Beaver Creek|Stream|Colorado|08|Delta|029|Leon Peak|10/13/1978|||||390051N|1074920W|39.0141477|-107.8222845|390309N|1074736W|39.0525|-107.7933333
175358|Caesar Creek|Stream|Colorado|08|Delta|029|Dry Creek|10/13/1978|||||385954N|1075027W|38.9983144|-107.8408962|390103N|1074733W|39.0174811|-107.7925612
175359|Surface Creek|Stream|Colorado|08|Delta|029|Orchard City|10/13/1978||Official|Board Decision|01/01/1966|384810N|1075954W|38.8027608|-107.9984001|390137N|1075054W|39.0269252|-107.8483966
175360|Milk Creek|Stream|Colorado|08|Delta|029|Cedaredge|10/13/1978|||||385641N|1075420W|38.9447037|-107.9056203|390209N|1075151W|39.035814|-107.8642305
175361|Marcot Park Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390208N|1074824W|39.0354346|-107.8066275|||0.0|0.0
175362|Ellington Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390151N|1074606W|39.0309661|-107.7683026|||0.0|0.0
175363|Reynolds Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390208N|1074600W|39.0355259|-107.7667216|||0.0|0.0
175364|Hale Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390228N|1074724W|39.0409751|-107.7899899|||0.0|0.0
175365|Little Giant Reservoir Number 1|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390226N|1074715W|39.0405469|-107.7873713|||0.0|0.0
175366|Little Giant Reservoir Number 2|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390246N|1074704W|39.0462115|-107.7844067|||0.0|0.0
175367|Zig Zag Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390245N|1074731W|39.045772|-107.7919532|||0.0|0.0
175368|Last Chance Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390254N|1074719W|39.0484505|-107.7887397|||0.0|0.0
175369|Hunter Reservoir|Reservoir|Colorado|08|Mesa|077|Leon Peak|10/13/1978|02/06/2019||||390338N|1074609W|39.060634|-107.7693033|||0.0|0.0
175370|Slide Rock Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390235N|1074902W|39.0430864|-107.817337|||0.0|0.0
175371|Cherry Lane Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|10/14/2024||||390247N|1074919W|39.04629|-107.82199|||0.0|0.0
175372|Trio Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|10/11/2024||||390252N|1074954W|39.0476966|-107.8315732|||0.0|0.0
175373|Calumet Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390248N|1074857W|39.0466582|-107.815857|||0.0|0.0
175374|Chipmunk Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390252N|1074852W|39.0478968|-107.8143686|||0.0|0.0
175375|Cole Reservoir Number Two|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|10/14/2024||||390312N|1074856W|39.05329|-107.81548|||0.0|0.0
175376|Y and S Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390317N|1074837W|39.0546598|-107.8103203|||0.0|0.0
175377|Cole Reservoir Number 1|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390325N|1074924W|39.0569579|-107.8232376|||0.0|0.0
175378|The Pecks Number Two|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390337N|1074905W|39.0601917|-107.8180882|||0.0|0.0
175379|The Pecks Number One|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390337N|1074856W|39.0603703|-107.8156487|||0.0|0.0
175380|Weir and Johnson Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390356N|1074937W|39.0655164|-107.8268993|||0.0|0.0
175382|Leon Park Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|10/14/2024||||390401N|1074854W|39.0669|-107.81502|||0.0|0.0
175384|Round Lake|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390408N|1074959W|39.0689318|-107.8331373|||0.0|0.0
175385|Leon Peak Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|10/14/2024|Official|Board Decision|01/01/1964|390421N|1075003W|39.07256|-107.83406|||0.0|0.0
175386|Colby Horse Park Reservoir|Reservoir|Colorado|08|Mesa|077|Leon Peak|10/13/1978|02/06/2019||||390452N|1074741W|39.0812328|-107.7946462|||0.0|0.0
175387|Middle Leon Creek|Stream|Colorado|08|Mesa|077|Leon Peak|10/13/1978|||||390616N|1074707W|39.104425|-107.7853391|390406N|1074807W|39.0683333|-107.8019444
175388|East Leon Creek|Stream|Colorado|08|Mesa|077|Leon Peak|10/13/1978|||||390616N|1074707W|39.104425|-107.7853391|390327N|1074458W|39.0574811|-107.7495043
175389|Kehmeier Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390336N|1074959W|39.0600988|-107.8331641|||0.0|0.0
175390|Island Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390342N|1075047W|39.0616766|-107.8462811|||0.0|0.0
175392|Twin Lake Number One|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|07/23/2020||||390357N|1075038W|39.0658549|-107.8439229|||0.0|0.0
175393|Twin Lake Number Two|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|07/23/2020||||390409N|1075041W|39.0691019|-107.8446039|||0.0|0.0
175394|Sackett Reservoir|Reservoir|Colorado|08|Delta|029|Leon Peak|10/13/1978|02/06/2019||||390359N|1075001W|39.066278|-107.833562|||0.0|0.0
175395|Leon Lake|Reservoir|Colorado|08|Mesa|077|Leon Peak|10/13/1978|02/06/2019||||390415N|1074838W|39.0708272|-107.8105125|||0.0|0.0
175396|Government Park|Flat|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|||||390015N|1074421W|39.0041484|-107.7392262|||0.0|0.0
175397|Green Mountain Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390016N|1074418W|39.0045786|-107.7383143|||0.0|0.0
175398|Doughty Mountain|Summit|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|11/08/2018||||390030N|1074340W|39.0083091|-107.7276548|||0.0|0.0
175399|Elk Wallows Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|10/14/2024||||390036N|1074248W|39.01011|-107.71336|||0.0|0.0
175400|Hartman Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390042N|1074251W|39.0116421|-107.7142829|||0.0|0.0
175401|Owens Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390047N|1074452W|39.0129878|-107.7478972|||0.0|0.0
175402|Brockman Reservoirs|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390043N|1074401W|39.012025|-107.7335608|||0.0|0.0
175403|Doughty Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390054N|1074336W|39.0150819|-107.7267953|||0.0|0.0
175404|Wash Tub Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390049N|1074234W|39.0135981|-107.7094652|||0.0|0.0
175405|Fisher Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390106N|1074307W|39.0182783|-107.7185598|||0.0|0.0
175406|Skimmed Milk Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390110N|1074303W|39.019542|-107.7174098|||0.0|0.0
175407|Bailey Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390119N|1074434W|39.0220361|-107.7426972|||0.0|0.0
175408|Doughty Park|Flat|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|||||390113N|1074346W|39.0202596|-107.7295039|||0.0|0.0
175409|Hanson Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|10/14/2024||||390138N|1074454W|39.02723|-107.74829|||0.0|0.0
175410|Doughty Creek|Stream|Colorado|08|Delta|029|Gray Reservoir|10/13/1978|||||385844N|1074320W|38.9788713|-107.7222814|390246N|1074443W|39.0460923|-107.7453375
175411|East Leroux Creek|Stream|Colorado|08|Delta|029|Gray Reservoir|10/13/1978|||||385753N|1074409W|38.9647044|-107.7358927|390215N|1074041W|39.0374829|-107.6781141
175412|Middle Creek|Stream|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|||||390013N|1074228W|39.0035936|-107.7078367|390329N|1074415W|39.0580556|-107.7375
175414|Hilltop Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390126N|1074105W|39.0238632|-107.6846672|||0.0|0.0
175415|Willow Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390118N|1074023W|39.0217451|-107.6731538|||0.0|0.0
175416|Water Bug Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390201N|1074137W|39.0336297|-107.693592|||0.0|0.0
175417|Miller Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390217N|1074200W|39.0379521|-107.6999705|||0.0|0.0
175418|Dogfish Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|09/25/2020||||390209N|1074055W|39.0358224|-107.6818124|||0.0|0.0
175419|Goodenough Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|10/14/2024||||390216N|1074039W|39.0378|-107.6776|||0.0|0.0
175420|Pine Cone Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390233N|1074101W|39.0424009|-107.6836649|||0.0|0.0
175421|Holy Terror Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390031N|1074002W|39.0085645|-107.667243|||0.0|0.0
175422|Rex Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390053N|1073924W|39.0146655|-107.6567016|||0.0|0.0
175423|West Hubbard Creek|Stream|Colorado|08|Delta|029|Electric Mountain|10/13/1978|||||390245N|1073417W|39.0458185|-107.5714454|390117N|1073903W|39.0213726|-107.6508914
175424|Middle Hubbard Creek|Stream|Colorado|08|Delta|029|Electric Mountain|10/13/1978|||||390311N|1073501W|39.0530404|-107.5836679|390208N|1073924W|39.035539|-107.6567248
175425|Elk Creek|Stream|Colorado|08|Delta|029|Electric Mountain|10/13/1978|||||390408N|1073623W|39.0688729|-107.606446|390358N|1073846W|39.0660943|-107.6461691
175426|Main Hubbard Creek|Stream|Colorado|08|Delta|029|Electric Mountain|10/13/1978|09/25/2020||||390400N|1073524W|39.0665988|-107.5900301|390256N|1073934W|39.0488806|-107.6594633
175427|Mount Hatten|Summit|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|11/08/2018||||390252N|1074052W|39.0478543|-107.6810529|||0.0|0.0
175428|Priest Mountain|Summit|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|11/08/2018||||390234N|1074402W|39.0427532|-107.7339378|||0.0|0.0
175429|Fairmont Park Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390301N|1074145W|39.0502593|-107.6959297|||0.0|0.0
175430|Mount Darline|Summit|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|11/08/2018||||390145N|1073929W|39.029305|-107.6579529|||0.0|0.0
175431|Cunningham Creek|Stream|Colorado|08|Delta|029|Gray Reservoir|10/13/1978|||||385752N|1073734W|38.9644295|-107.6261688|390025N|1073939W|39.0069281|-107.6608915
175432|Mushy Park|Swamp|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|03/24/2023||||390344N|1074410W|39.0621555|-107.7360114|||0.0|0.0
175433|Crater Creek|Stream|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|||||390437N|1073956W|39.076927|-107.6656138|390256N|1074011W|39.0488889|-107.6697222
175434|Crater Lake|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390412N|1074021W|39.0698666|-107.6723708|||0.0|0.0
175435|Elk Park|Flat|Colorado|08|Delta|029|Chalk Mountain|10/13/1978||Official|Board Decision|01/01/1979|390437N|1074010W|39.076927|-107.6695028|||0.0|0.0
175436|Overland Reservoir|Reservoir|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|02/06/2019||||390503N|1073846W|39.0842804|-107.64611|||0.0|0.0
175437|Peters Creek|Stream|Colorado|08|Delta|029|Chalk Mountain|10/13/1978|||||390524N|1073851W|39.0899828|-107.6475579|390525N|1074050W|39.0902778|-107.6805556
175438|Dyke Creek|Stream|Colorado|08|Delta|029|Spruce Mountain|10/13/1978|||||390738N|1073331W|39.1272058|-107.5586672|390613N|1074005W|39.1035933|-107.6681139
175439|Cow Creek|Stream|Colorado|08|Delta|029|Electric Mountain|10/13/1978|||||390526N|1073019W|39.0905411|-107.5053328|390412N|1074313W|39.0699816|-107.7203371
